service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,info
504757,1,1,1,1,1,0,0,20260806,20270801,""
504517,0,0,0,0,0,1,1,20260804,20270801,""
505653,0,0,0,0,0,1,0,20260815,20260815,""
499013,1,1,1,1,1,0,0,20260620,20270801,""
499014,0,0,0,0,0,1,1,20260620,20270801,""
476335,1,1,1,1,1,0,0,20251201,20261207,""
498810,1,1,1,1,1,0,0,20260620,20270801,""
498811,0,0,0,0,0,1,1,20260620,20270801,""
504642,1,1,1,1,1,0,0,20260805,20270801,""
504643,0,0,0,0,0,1,1,20260805,20270801,""
498839,1,1,1,1,1,0,0,20260620,20270801,""
498840,0,0,0,0,0,1,1,20260620,20270801,""
503707,1,1,1,1,1,0,0,20260730,20270801,""
503708,0,0,0,0,0,1,1,20260730,20270801,""
502223,1,1,1,1,1,0,0,20260715,20270801,""
502224,0,0,0,0,0,1,1,20260715,20270801,""
500089,1,1,1,1,1,0,0,20260629,20270801,""
500090,0,0,0,0,0,1,1,20260629,20270801,""
504161,1,1,1,1,1,0,0,20260803,20260816,""
504162,0,0,0,0,0,1,1,20260803,20260816,""
505780,1,1,1,1,1,0,0,20260817,20270801,""
505781,0,0,0,0,0,1,1,20260817,20270801,""
504163,1,1,1,1,1,0,0,20260803,20260816,""
504164,0,0,0,0,0,1,1,20260803,20260816,""
505782,1,1,1,1,1,0,0,20260817,20270801,""
505783,0,0,0,0,0,1,1,20260817,20270801,""
504165,1,1,1,1,1,0,0,20260803,20260816,""
504166,0,0,0,0,0,1,1,20260803,20260816,""
505784,1,1,1,1,1,0,0,20260817,20270801,""
505785,0,0,0,0,0,1,1,20260817,20270801,""
505654,0,0,0,0,0,1,0,20260815,20260815,""
499027,1,1,1,1,1,0,0,20260620,20270801,""
499028,0,0,0,0,0,1,1,20260620,20270801,""
503131,1,1,1,1,1,0,0,20260727,20260831,""
498813,0,0,0,0,0,1,1,20260620,20270801,""
499029,1,1,1,1,1,0,0,20260620,20270801,""
499030,0,0,0,0,0,1,1,20260620,20270801,""
499031,1,1,1,1,1,0,0,20260620,20270801,""
499032,0,0,0,0,0,1,1,20260620,20270801,""
505326,0,0,0,0,0,0,1,20260816,20260816,""
498814,1,1,1,1,1,0,0,20260620,20270801,""
498815,0,0,0,0,0,1,1,20260620,20270801,""
501757,1,1,1,1,1,0,0,20260714,20270801,""
499034,0,0,0,0,0,1,1,20260620,20270801,""
503711,0,0,0,0,0,1,1,20260728,20270801,""
503710,1,1,1,1,1,0,0,20260728,20270801,"geras"
500921,1,1,1,1,1,0,0,20260707,20270801,""
500922,0,0,0,0,0,1,1,20260707,20270801,""
500923,1,1,1,1,1,0,0,20260707,20270801,""
500924,0,0,0,0,0,1,1,20260707,20270801,""
505786,1,1,1,1,1,0,0,20260817,20270801,""
505787,0,0,0,0,0,1,1,20260817,20270801,""
504167,1,1,1,1,1,0,0,20260803,20260816,""
504168,0,0,0,0,0,1,1,20260803,20260816,""
504169,1,1,1,1,1,0,0,20260803,20260816,""
504170,0,0,0,0,0,1,1,20260803,20260816,""
505788,1,1,1,1,1,0,0,20260817,20270801,""
505789,0,0,0,0,0,1,1,20260817,20270801,""
498818,1,1,1,1,1,0,0,20260620,20270801,""
498819,0,0,0,0,0,1,1,20260620,20270801,""
498762,1,1,1,1,1,0,0,20260617,20270801,""
498763,0,0,0,0,0,1,1,20260617,20270801,""
499043,1,1,1,1,1,0,0,20260620,20270801,""
499044,0,0,0,0,0,1,1,20260620,20270801,""
498843,1,1,1,1,1,0,0,20260620,20270801,""
498844,0,0,0,0,0,1,1,20260620,20270801,""
504041,1,1,1,1,1,0,0,20260803,20270801,""
504042,0,0,0,0,0,1,1,20260803,20270801,""
504644,1,1,1,1,1,0,0,20260805,20270801,""
504645,0,0,0,0,0,1,1,20260805,20270801,""
498822,1,1,1,1,1,0,0,20260620,20270801,""
498823,0,0,0,0,0,1,1,20260620,20270801,""
505790,1,1,1,1,1,0,0,20260817,20270801,""
505792,0,0,0,0,0,1,1,20260817,20270801,""
505322,0,0,0,0,0,0,1,20260816,20260816,""
504171,1,1,1,1,1,0,0,20260803,20260816,""
499048,0,0,0,0,0,1,1,20260620,20260816,""
505791,1,1,1,1,1,0,0,20260817,20270801,""
504176,1,1,1,1,1,0,0,20260803,20260816,""
502226,1,1,1,1,1,0,0,20260715,20270801,""
498846,0,0,0,0,0,1,1,20260620,20270801,""
505327,0,0,0,0,0,0,1,20260816,20260816,""
498824,1,1,1,1,1,0,0,20260620,20270801,""
498825,0,0,0,0,0,1,1,20260620,20270801,""
498826,1,1,1,1,1,0,0,20260620,20270801,""
498827,0,0,0,0,0,1,1,20260620,20270801,""
499760,1,1,1,1,1,0,0,20260626,20270801,""
499761,0,0,0,0,0,1,1,20260626,20270801,""
505307,1,1,1,1,1,0,0,20260811,20270801,""
504172,1,1,1,1,1,0,0,20260803,20260816,""
504173,0,0,0,0,0,1,1,20260803,20260816,""
505793,1,1,1,1,1,0,0,20260817,20270801,""
505794,0,0,0,0,0,1,1,20260817,20270801,""
499053,1,1,1,1,1,0,0,20260620,20270801,""
499054,0,0,0,0,0,1,1,20260620,20270801,""
498847,1,1,1,1,1,0,0,20260620,20270801,""
498848,0,0,0,0,0,1,1,20260620,20270801,""
499055,1,1,1,1,1,0,0,20260620,20270801,""
499056,0,0,0,0,0,1,1,20260620,20270801,""
504754,1,1,1,1,1,0,0,20260806,20270801,""
504755,0,0,0,0,0,1,0,20260806,20270801,""
504756,0,0,0,0,0,0,1,20260806,20270801,""
499057,1,1,1,1,1,0,0,20260620,20270801,""
499058,0,0,0,0,0,1,1,20260620,20270801,""
498852,1,1,1,1,1,0,0,20260620,20270801,""
498853,0,0,0,0,0,1,1,20260620,20270801,""
499059,1,1,1,1,1,0,0,20260620,20270801,""
499060,0,0,0,0,0,1,1,20260620,20270801,""
505324,0,0,0,0,0,0,1,20260816,20260816,""
499061,1,1,1,1,1,0,0,20260620,20270801,""
499062,0,0,0,0,0,1,1,20260620,20270801,""
505325,0,0,0,0,0,0,1,20260816,20260816,""
499063,1,1,1,1,1,0,0,20260620,20270801,""
499064,0,0,0,0,0,1,1,20260620,20270801,""
504174,1,1,1,1,1,0,0,20260803,20260817,""
504175,0,0,0,0,0,1,1,20260803,20260817,""
505796,1,1,1,1,1,0,0,20260818,20270801,""
505797,0,0,0,0,0,1,1,20260818,20270801,""
498829,1,1,1,1,1,0,0,20260620,20270801,""
498830,0,0,0,0,0,1,1,20260620,20270801,""
499068,0,0,0,0,0,1,1,20260620,20270801,""
505655,0,0,0,0,0,1,0,20260815,20260815,""
498831,1,1,1,1,1,0,0,20260620,20270801,""
498832,0,0,0,0,0,1,1,20260620,20270801,""
499069,1,1,1,1,1,0,0,20260620,20270801,""
499070,0,0,0,0,0,1,1,20260620,20270801,""
503251,1,1,1,1,1,0,0,20260727,20260831,""
503252,0,0,0,0,0,1,1,20260727,20260831,""
500560,1,1,1,1,1,0,0,20260701,20270801,""
500561,0,0,0,0,0,1,1,20260701,20270801,""
498857,1,1,1,1,1,0,0,20260620,20270801,""
498858,0,0,0,0,0,1,1,20260620,20270801,""
498859,1,1,1,1,1,0,0,20260620,20270801,""
498860,0,0,0,0,0,1,1,20260620,20270801,""
498861,1,1,1,1,1,0,0,20260620,20270801,""
498862,0,0,0,0,0,1,1,20260620,20270801,""
498863,1,1,1,1,1,0,0,20260620,20270801,""
498864,0,0,0,0,0,1,1,20260620,20270801,""
503823,1,1,1,1,1,0,0,20260730,20270801,""
503824,0,0,0,0,0,1,1,20260730,20270801,""
501740,1,1,1,1,1,0,0,20260714,20270801,""
501741,0,0,0,0,0,1,1,20260714,20270801,""
498869,1,1,1,1,1,0,0,20260620,20270801,""
498870,0,0,0,0,0,1,1,20260620,20270801,""
501743,1,1,1,1,1,0,0,20260714,20270801,""
501744,0,0,0,0,0,1,1,20260714,20270801,""
498766,1,1,1,1,1,0,0,20260620,20270801,""
498767,0,0,0,0,0,1,1,20260620,20270801,""
501745,1,1,1,1,1,0,0,20260714,20270801,""
501746,0,0,0,0,0,1,1,20260714,20270801,""
498768,1,1,1,1,1,0,0,20260620,20270801,""
498769,0,0,0,0,0,1,1,20260620,20270801,""
498785,1,1,1,1,1,0,0,20260620,20270801,""
498770,1,1,1,1,1,0,0,20260620,20270801,""
498771,0,0,0,0,0,1,1,20260620,20270801,""
501747,1,1,1,1,1,0,0,20260714,20270801,""
502084,0,0,0,0,0,1,1,20260714,20270801,""
501498,1,1,1,1,1,0,0,20260709,20270801,""
501499,0,0,0,0,0,1,1,20260709,20270801,""
505656,0,0,0,0,0,1,0,20260815,20260815,""
498776,1,1,1,1,1,0,0,20260620,20270801,""
498777,0,0,0,0,0,1,1,20260620,20270801,""
498778,1,1,1,1,1,0,0,20260620,20270801,""
498779,0,0,0,0,0,1,1,20260620,20270801,""
505657,0,0,0,0,0,1,0,20260815,20260815,""
498780,1,1,1,1,1,0,0,20260620,20270801,""
498781,1,1,1,1,1,0,0,20260620,20270801,""
498782,0,0,0,0,0,1,1,20260620,20270801,""
500934,1,1,1,1,1,0,0,20260707,20270801,""
500935,0,0,0,0,0,1,1,20260707,20270801,""
502085,0,0,0,0,0,1,1,20260714,20270801,""
500937,1,1,1,1,1,0,0,20260707,20270801,""
500938,0,0,0,0,0,1,1,20260707,20270801,""
505658,0,0,0,0,0,1,0,20260815,20260815,""
500936,1,1,1,1,1,0,0,20260707,20270801,""
498790,0,0,0,0,0,1,1,20260620,20270801,""
498791,1,1,1,1,1,0,0,20260620,20270801,""
